,1,2,3,4,5,6,7,8,9
ATP5F1B,0.463440122,0.296315541,0.045762807,0.036371071,-0.13075351,-0.381306244,0.025185714,-0.141938867,-0.392491601
ECI1,0.028313997,0.04811417,-0.018466517,-0.483367701,-0.463567528,-0.530148216,0.320082289,0.339882462,0.273301774
SNTA1,-0.047088682,0.030323117,-0.557678971,0.511104403,0.588516201,0.000514113,0.060670116,0.138081915,-0.449920174
HSD17B10,0.187332259,0.130966,-0.195656128,0.209254138,0.152887879,-0.173734249,0.018229856,-0.038136402,-0.36475853
PPA1,0.491343045,0.256679175,0.236547615,0.031559133,-0.203104737,-0.223236296,0.017061712,-0.217602158,-0.237733718
TUFM,0.256448396,0.144868324,0.112037046,-0.046105036,-0.157685109,-0.190516387,0.068621127,-0.042958946,-0.075790224
ALB,1.279832613,0.107552379,-0.422858727,0.703920012,-0.468360222,-0.998771328,1.030267975,-0.142012258,-0.672423364
TRIP11,0.358516968,0.184210729,0.09286731,-0.102247406,-0.276553646,-0.367897064,0.221534888,0.047228648,-0.044114771
NPM1,0.530932746,0.283631685,0.107329136,0.11137482,-0.135926241,-0.31222879,0.075289733,-0.172011328,-0.348313877
SSRP1,1.133728518,0.307416543,-0.359417882,0.56045985,-0.265852126,-0.932686551,0.792507983,-0.033803992,-0.700638417
NPEPPSL1,1.198977776,0.282442175,-0.349729662,0.560112371,-0.356423229,-0.988595067,0.90063524,-0.015900361,-0.648072198
EIF2AK2,0.040863842,0.222433454,0.309761427,-0.346481833,-0.164912221,-0.077584248,-0.182539678,-0.000970066,0.086357906
GANAB,0.319429383,0.08777011,-0.174332656,0.309388023,0.07772875,-0.184374017,0.064787862,-0.166871411,-0.428974178
CCT8,0.286074919,0.081234543,-0.153036854,0.20484966,9.28E-06,-0.234262114,0.181954008,-0.022886369,-0.257157766
ACTR1A,0.018435218,0.123540834,0.172388331,-0.193827482,-0.088721866,-0.03987437,-0.073771495,0.031334121,0.080181618
MSH2,0.362670548,0.362205604,0.33341017,-0.228913554,-0.229378498,-0.258173932,-0.201037819,-0.201502763,-0.230298197
RANBP1,0.43695162,0.18613952,-0.007282554,0.123178038,-0.127634062,-0.321056135,0.161246164,-0.089565935,-0.282988009
CNBP,0.249766428,0.11058429,-0.134226207,0.039972131,-0.099210007,-0.344020504,0.232069684,0.092887547,-0.15192295
CLTC,0.207796953,0.018539181,0.395750767,-0.314816095,-0.504073867,-0.126862281,0.128635758,-0.060622014,0.316589572
UFD1,-0.310885572,-0.272347041,0.095407553,-0.042555637,-0.004017106,0.363737488,-0.055059625,-0.016521093,0.3512335
CLTCL1,1.255609077,0.136923107,-0.383723647,0.486203062,-0.632482908,-1.153129662,0.954433583,-0.164252387,-0.68489914
IDH3A,-0.011154131,-0.398722813,0.34792543,-0.326859307,-0.714427988,0.032220255,0.401741558,0.014172876,0.760821119
CTNND1,0.664464217,0.330941693,0.11152237,-0.169620315,-0.503142839,-0.722562162,0.41624516,0.082722636,-0.136696687
KRT75,0.115170784,0.040365994,-0.100166452,0.129278239,0.054473449,-0.086058997,0.058974535,-0.015830255,-0.156362701
FAM181A,-0.173747044,0.256299564,0.419695294,-0.573352703,-0.143306095,0.020089635,-0.220387055,0.209659553,0.373055283
PSMC5,-0.111608899,-0.345177835,-0.020499991,-0.081961793,-0.31553073,0.009147114,0.333772575,0.100203638,0.424881483
SOD1,0.495523476,0.155688095,0.309388419,-0.147529609,-0.48736499,-0.333664666,0.179370624,-0.160464757,-0.006764433
RPL3,0.277660901,0.21946034,0.299742639,-0.277265097,-0.335465658,-0.255183359,0.006008807,-0.052191755,0.028090545
GNB2,0.474329239,0.225914084,-0.1388608,-0.170133954,-0.418549109,-0.783323993,0.550810871,0.302395716,-0.062379168
CFAP74,1.413921965,0.366108174,-0.138120108,-0.168361539,-1.21617533,-1.720403612,1.259452962,0.211639172,-0.29258911
ATP6V0D1,0.322338633,0.220557825,-0.020467781,-0.054526804,-0.156307612,-0.397333218,0.183771188,0.081990381,-0.159035225
DDX1,1.136178161,0.064708754,-0.354730587,0.579637993,-0.491831414,-0.911270755,0.861471021,-0.209998386,-0.629437727
TXNDC5,-0.018101776,-0.059879338,0.064021456,-0.193545192,-0.235322753,-0.111421959,0.161916639,0.120139078,0.244039871
CCT4,0.327076978,0.212764247,0.05399335,0.069059129,-0.045253602,-0.204024499,-0.008967399,-0.12328013,-0.282051027
